Kepler-1564 b,18.0540381,2.76,1.47,4.77,872,5528,-0.151,0.93,0.9
Kepler-1565 b,1.53818844,1.81,1.19,5.9,657,4940,-0.623,0.76,0.73
Kepler-1566 b,0.53991524,0.418,0.79,4.66,511,5254,-0.47,0.84,0.81
Kepler-1567 b,153.979578,7.9,2.73,2.13,1226,5655,-0.162,0.95,0.93
Kepler-1568 b,20.925392,2.24,1.3,5.6,883,5956,0.24,1.09,1.19
Kepler-1569 b,5.79180156,3.46,1.68,4.01,1050,6319,0.274,1.25,1.4
Kepler-157 b,1.732342,2.3,1.32,5.5,749,5774,0.054,1.02,1.04
Kepler-157 c,13.5405,5.65,2.24,2.76,749,5774,0.054,1.02,1.04
Kepler-157 d,7.02573474,2.73,1.46,4.82,749,5774,0.054,1.02,1.04
Kepler-1570 b,26.548955,1.24,1.07,5.56,463,5550,0.281,0.92,0.89
Kepler-1571 b,3.38555488,2.92,1.52,4.57,802,6297,0.067,1.23,1.39
Kepler-1572 b,5.49548621,0.779,0.94,5.15,600,5618,0.36,0.97,0.95
Kepler-1573 b,2.6157554,1.87,1.2,5.95,1180,5808,0.165,1.01,1
Kepler-1574 b,6.9424334,2.21,1.29,5.66,1275,5892,0.153,1.06,1.08
Kepler-1575 b,2.55314213,2.27,1.31,5.55,1170,5667,-0.059,0.95,0.92
Kepler-1576 b,6.98471973,1.12,1.04,5.47,539,5876,-0.11,1.05,1.06
Kepler-1577 b,6.30560247,1.51,1.13,5.75,543,4862,-0.674,0.78,0.74
Kepler-1578 b,1.45088691,1.12,1.04,5.47,1016,5545,-0.176,0.9,0.86
Kepler-1579 b,0.84990789,0.52,0.84,4.82,466,4584,-0.94,0.75,0.7
Kepler-158 b,16.709184,5.14,2.12,2.96,351,4623,-0.836,0.75,0.62
Kepler-158 c,28.551383,4.27,1.9,3.42,351,4623,-0.836,0.75,0.62
Kepler-1580 b,56.6449279,5.1,2.11,2.98,872,6228,0.867,1.47,2.15
Kepler-1581 b,6.28385491,0.437,0.8,4.69,443,6022,0.325,1.12,1.23
Kepler-1582 b,4.83817712,2.83,1.49,4.7,112,3208,-2.07,0.28,0.3
Kepler-1583 b,9.32807355,0.156,0.6,3.97,357,5645,-0.031,0.94,0.91
Kepler-1584 b,13.3997099,3.22,1.61,4.24,1325,6069,0.255,1.1,1.13
Kepler-1585 b,3.5827463,3.86,1.79,3.7,1269,5538,-0.495,0.94,0.91
Kepler-1586 b,15.6049212,2.92,1.52,4.57,864,6681,0.148,1.45,1.75
Kepler-1587 b,9.4060467,2.33,1.33,5.44,907,5933,0.307,1.08,1.22
Kepler-1588 b,7.84931739,0.363,0.76,4.54,658,5817,0.297,0.96,0.99
Kepler-1589 b,0.99166527,1.32,1.09,5.6,1418,6166,0.284,1.18,1.25
Kepler-159 b,10.139623,6.26,2.38,2.55,397,4625,-0.775,0.76,0.66
Kepler-159 c,43.595792,11.5,3.41,1.59,397,4625,-0.775,0.76,0.66
Kepler-1590 b,7.61760804,1.55,1.14,5.75,900,6053,0.034,1.11,1.16
Kepler-1591 b,8.18504949,2.15,1.27,5.77,1090,6082,0.356,1.1,1.16
Kepler-1592 b,3.05710069,2.99,1.54,4.5,1349,6213,0.433,1.18,1.28
Kepler-1593 b,174.509835,10.2,3.17,3.03,755,4995,-0.788,0.81,0.77
Kepler-1594 b,2.71603809,1.2,1.06,5.54,1100,5946,-0.02,1.06,1.08
Kepler-1595 b,4.56380468,2.04,1.23,6.02,841,5203,-0.369,0.84,0.8
Kepler-1596 b,66.373379,4.27,1.9,3.42,1166,5706,0.458,0.95,0.92
Kepler-1597 b,2.94654179,1.2,1.06,5.54,1255,6377,0.422,1.25,1.39
Kepler-1598 b,4.34195123,0.809,0.95,5.18,734,5940,-0.052,1.07,1.09
Kepler-1599 b,122.363553,3.26,1.62,4.21,1004,5767,0.206,0.99,0.99
Kepler-16 b,228.776,105.833,8.449,0.964,61,4450,-0.903,0.69,0.65
Kepler-160 b,4.309427,2.99,1.54,4.5,841,5857,0.004,0.97,0.88
Kepler-160 c,13.699087,12.7,3.61,1.48,841,5857,0.004,0.97,0.88
Kepler-1600 b,386.370548,9.96,3.13,1.78,992,5214,-0.351,0.86,0.82
Kepler-1601 b,2.20921951,0.477,0.82,4.75,660,5869,0.035,1.04,1.07
Kepler-1602 b,11.17931605,2.36,1.34,5.39,815,6296,0.158,1.22,1.36
Kepler-1603 b,2.27163926,2.21,1.29,5.66,1751,6241,0.675,1.21,1.31
Kepler-1604 b,0.68368426,2.57,1.41,5.04,562,4976,-0.561,0.81,0.76
Kepler-1605 b,85.7565495,1.28,1.08,5.58,224,5280,0.429,0.86,0.82
Kepler-1606 b,196.435224,4.94,2.07,1.67,880,5422,-0.292,0.9,0.86
Kepler-1607 b,13.6473676,0.721,0.92,5.09,735,6116,0.59,1.14,1.21
Kepler-1608 b,16.4735686,3.64,1.73,3.86,832,4992,-0.537,0.75,0.72
Kepler-1609 b,114.34219,5.56,2.22,2.79,1483,6132,0.464,1.18,1.27
Kepler-161 b,4.921355,12.1,2.12,6.98,464,5078,-0.469,0.86,0.81
Kepler-161 c,7.06424,11.8,2.05,7.53,464,5078,-0.469,0.86,0.81
Kepler-1610 b,8.70181574,3.22,1.61,4.24,1063,5383,-0.509,0.91,0.87
Kepler-1611 b,5.1762429,0.457,0.81,4.73,686,5605,-0.113,0.94,0.93
Kepler-1612 b,3.91795101,1.08,1.03,5.43,837,5643,-0.211,0.96,0.94
Kepler-1613 b,1.5184299,4.98,2.08,3.04,855,6005,0.638,1.08,1.12
Kepler-1614 b,3.9466141,2.83,1.49,4.7,982,5121,-0.275,0.79,0.76
Kepler-1615 b,47.3126192,4.9,2.06,3.08,940,5865,0.397,1.04,1.05
Kepler-1616 b,6.76284377,1.04,1.02,5.39,862,6266,0.633,1.21,1.34
Kepler-1617 b,27.4785572,1.87,1.2,5.95,813,6167,0.334,1.15,1.22
Kepler-1618 b,6.10826019,2.13,1.26,5.85,1238,6620,0.647,1.41,1.65
Kepler-1619 b,23.6225913,0.363,0.76,4.54,520,5852,0.301,1,1
Kepler-162 b,6.919798,2.13,1.26,5.85,905,5816,0.083,1.12,0.96
Kepler-162 c,19.446355,9.43,3.03,1.86,905,5816,0.083,1.12,0.96
Kepler-1620 b,101.951829,3.22,1.61,4.24,773,6157,0.293,1.15,1.23
Kepler-1621 b,92.263714,5.31,2.16,2.9,1461,6158,0.332,1.15,1.24
Kepler-1622 b,10.8118737,2.76,1.47,4.77,927,6436,0.35,1.31,1.5
Kepler-1623 b,4.36128348,2.27,1.31,5.55,986,5772,-0.215,1,1
Kepler-1624 b,3.29030452,27.6,5.7,0.819,199,3636,-1.167,0.5,0.47
Kepler-1625 b,287.378949,30.6,6.06,0.756,1213,5677,0.395,0.96,0.94
Kepler-1626 b,4.13962966,4.74,2.02,3.16,1718,6826,0.482,1.51,1.85
Kepler-1627 b,7.20283653,13.2,3.69,1.44,311,5445,-0.318,0.87,0.84
Kepler-1628 b,76.378033,33.8,6.43,0.699,352,3724,-1.33,0.55,0.52
Kepler-1629 b,3.87595807,0.381,0.77,4.59,390,5776,-0.148,1.01,1.01
Kepler-163 b,7.810937,1.16,1.05,5.51,750,5776,-0.17,0.98,0.92
Kepler-163 c,21.347262,5.73,2.26,2.73,750,5776,-0.17,0.98,0.92
Kepler-1630 b,509.997402,5.43,2.19,2.84,278,4736,-0.716,0.66,0.63
Kepler-1631 b,4.09513932,2.39,1.35,5.34,1190,5679,-0.042,0.97,0.95
Kepler-1632 b,448.303558,6.66,2.47,2.43,584,6137,0.373,1.12,1.19
Kepler-1633 b,186.404271,3.12,1.58,4.35,811,6256,0.63,1.2,1.32
Kepler-1634 b,374.876239,10.3,3.19,1.74,654,5474,-0.296,0.92,0.89
Kepler-1635 b,469.63111,12.9,3.64,1.47,1084,5347,-0.285,0.89,0.85
Kepler-1636 b,425.47785,10.5,3.23,1.71,1567,5797,0.198,1.01,1.02
Kepler-1637 b,6.10960324,0.64,0.89,4.99,506,5789,0.023,1.02,1.02
Kepler-1638 b,259.33683,4.16,1.87,0.56,879,5710,0.391,0.97,0.95
Kepler-1639 b,9.878482,7.18,2.58,2.3,1168,6150,0.13,1.12,1.18
Kepler-164 b,5.03503,2.57,1.41,5.04,991,5888,0.097,1.09,1.15
Kepler-164 c,10.945723,7.9,2.73,2.13,991,5888,0.097,1.09,1.15
Kepler-164 d,28.986769,6.57,2.45,2.45,991,5888,0.097,1.09,1.15
Kepler-1640 b,7.5844126,20.7,4.82,1.02,1379,6324,0.47,1.27,1.43
Kepler-1641 b,19.672266,9.85,3.11,1.8,961,6152,0.073,1.12,1.19
Kepler-1641 c,32.657212,9.01,2.95,1.93,961,6152,0.073,1.12,1.19
Kepler-1642 b,12.2057513,10.3,3.2,1.73,447,5355,-0.473,0.88,0.84
Kepler-1642 c,6.6513802,7.56,2.66,2.21,447,5355,-0.473,0.88,0.84
Kepler-1643 b,5.34264507,5.9,2.3,2.66,414,5508,-0.522,0.92,0.88
Kepler-1644 b,21.0907758,4.19,1.88,3.47,592,5499,-0.215,0.89,0.86
Kepler-1645 b,16.1779561,3.82,1.78,3.72,844,5812,0.301,1.02,1.02
Kepler-1646 b,4.48558383,2.04,1.23,6.02,81,3299,-2.14,0.24,0.26
Kepler-1647 b,1107.5923,483,11.874,1.59,1211.54,6210,0.644,1.22,1.79
Kepler-1649 b,8.68909,1.28,1.08,5.58,92.43,3240,-2.2,0.22,0.25
Kepler-165 b,8.180848,5.99,2.32,2.64,581,5211,-0.492,0.8,0.77
Kepler-165 c,15.31299,5.6,2.23,2.77,581,5211,-0.492,0.8,0.77
Kepler-1650 b,1.53818001,0.84,0.96,5.22,120.5,3410,-1.871,0.33,0.33
Kepler-1651 b,9.87863917,4.04,1.84,3.56,69.4,3713,-1.368,0.52,0.5
Kepler-1652 b,38.09722,3.19,1.6,9.9,252,3638,-1.638,0.4,0.38
Kepler-1653 b,140.2524,5.35,2.17,3.08,755,4807,-0.636,0.72,0.69
Kepler-1654 b,1047.8356,158.915,9.18,1.2,567.84,5597,0.09,1.01,1.18
Kepler-1655 b,11.8728787,5,2.213,2.5,214.58,6148,0.123,1.03,1.03
Kepler-1656 b,31.578659,48.6,5.02,2.13,186.88,5731,-0.004,1.03,1.1
Kepler-166 b,7.650254,5.77,2.27,2.71,655,5413,-0.391,0.88,0.74
Kepler-166 c,34.260281,6.26,2.38,2.55,655,5413,-0.391,0.88,0.74
Kepler-166 d,1.55400393,3.64,1.73,3.86,655,5413,-0.391,0.88,0.74
Kepler-167 b,4.3931632,3.24,1.615,4.23,330,4890,-0.57,0.77,0.73
Kepler-167 c,7.406114,3.01,1.548,4.46,330,4890,-0.57,0.77,0.73
Kepler-167 d,21.803855,1.83,1.194,5.91,330,4890,-0.57,0.77,0.73
Kepler-167 e,1071.23228,73.4,10.15,0.386,330,4890,-0.57,0.77,0.73
Kepler-168 b,4.425391,2.73,1.46,4.82,1476,6282,0.319,1.3,1.11
Kepler-168 c,13.193242,7.7,2.69,2.17,1476,6282,0.319,1.3,1.11
Kepler-169 b,3.250619,1.51,1.13,5.75,434,4997,-0.523,0.84,0.76
Kepler-169 c,6.195469,1.92,1.21,5.96,434,4997,-0.523,0.84,0.76
Kepler-169 d,8.348125,2.1,1.25,5.91,434,4997,-0.523,0.84,0.76
Kepler-169 e,13.767102,5.48,2.2,2.83,434,4997,-0.523,0.84,0.76
Kepler-169 f,87.090195,7.18,2.58,2.3,434,4997,-0.523,0.84,0.76
Kepler-17 b,1.4857108,778.65,14.68,1.35,800,5781,-0.037,1.16,1.05
Kepler-170 b,7.930592,82.6,3.2,13.9,743,5679,-0.098,1.03,1.03
Kepler-170 c,16.665863,8.55,2.86,2.01,743,5679,-0.098,1.03,1.03
Kepler-171 b,4.166972,6.08,2.34,2.61,1026,5642,-0.178,1.07,0.84
Kepler-171 c,11.463462,7.08,2.56,2.32,1026,5642,-0.178,1.07,0.84
Kepler-171 d,39.595519,4.23,1.89,3.44,1026,5642,-0.178,1.07,0.84
Kepler-172 b,2.940309,6.12,2.35,2.59,796,5526,-0.067,1,1.08
Kepler-172 c,6.388996,8.55,2.86,2.01,796,5526,-0.067,1,1.08
Kepler-172 d,14.627119,5.69,2.25,2.74,796,5526,-0.067,1,1.08
Kepler-172 e,35.118736,8.05,2.76,2.1,796,5526,-0.067,1,1.08
Kepler-173 b,4.263742,2.21,1.29,5.66,810,6031,0.036,1.04,0.95
Kepler-173 c,8.005777,6.48,2.43,2.48,810,6031,0.036,1.04,0.95
Kepler-174 b,13.98179,4.5,1.96,3.28,371,4880,-0.611,0.71,0.62
Kepler-174 c,44.000529,2.83,1.49,4.7,371,4880,-0.611,0.71,0.62
Kepler-174 d,247.35373,5.43,2.19,2.84,371,4880,-0.611,0.71,0.62
Kepler-175 b,11.903515,7.08,2.56,2.32,1279,6064,0.185,1.12,1.01
Kepler-175 c,34.035257,9.8,3.1,1.81,1279,6064,0.185,1.12,1.01
Kepler-176 b,5.433074,2.63,1.43,4.94,564,5232,-0.445,0.87,0.89
Kepler-176 c,12.759712,23,2.6,7.19,564,5232,-0.445,0.87,0.89
Kepler-176 d,25.751974,15.2,2.51,5.28,564,5232,-0.445,0.87,0.89
Kepler-176 e,51.16579,2.7,1.45,4.87,564,5232,-0.445,0.87,0.89
Kepler-177 b,36.855,2,2.9,1,1068,5942,0.246,1,1.05
Kepler-177 c,49.412,7.5,7.1,0.2,1068,5942,0.246,1,1.05
Kepler-178 b,9.576694,8.75,2.9,1.97,741,5676,-0.215,0.94,1.07
Kepler-178 c,20.552802,8.65,2.88,1.99,741,5676,-0.215,0.94,1.07
Kepler-178 d,96.678988,14.8,3.95,1.32,741,5676,-0.215,0.94,1.07
Kepler-179 b,2.735926,3.33,1.64,4.15,660,5302,-0.352,0.91,0.76
Kepler-179 c,6.40013,4.66,2,3.2,660,5302,-0.352,0.91,0.76
Kepler-18 b,3.504725,6.9,2,4.9,507,5345,-0.031,0.97,1.11
Kepler-18 c,7.64159,17.3,5.49,0.59,507,5345,-0.031,0.97,1.11
Kepler-18 d,14.85888,16.4,6.98,0.27,507,5345,-0.031,0.97,1.11
Kepler-180 b,13.817124,2.86,1.5,4.66,675,5731,-0.14,0.95,1.06
Kepler-180 c,41.885775,9.32,3.01,1.88,675,5731,-0.14,0.95,1.06
Kepler-181 b,3.137873,2.15,1.27,5.77,667,5333,-0.388,0.88,0.75
Kepler-181 c,4.302149,4.62,1.99,3.22,667,5333,-0.388,0.88,0.75
Kepler-182 b,9.825792,7.18,2.58,2.3,1409,6250,0.342,1.16,1.15
Kepler-182 c,20.684342,11.6,3.43,1.58,1409,6250,0.342,1.16,1.15
Kepler-183 b,5.687945,4.9,2.06,3.08,1015,5888,-0.01,1,0.96
Kepler-183 c,11.637071,35.7,2.27,16.8,1015,5888,-0.01,1,0.96
Kepler-184 b,10.687576,6.17,2.36,2.58,716,5788,-0.252,0.97,0.87
Kepler-184 c,20.303005,8.8,1.97,6.32,716,5788,-0.252,0.97,0.87
Kepler-184 d,29.022358,6.76,2.49,2.41,716,5788,-0.252,0.97,0.87
Kepler-185 b,1.6329,1.71,1.17,5.87,511,5208,-0.516,0.82,0.81
Kepler-185 c,20.729042,4.74,2.02,3.16,511,5208,-0.516,0.82,0.81
Kepler-186 b,3.8867907,1.24,1.07,5.56,172,3755,-1.26,0.54,0.52
Kepler-186 c,7.267302,2.1,1.25,5.91,172,3755,-1.26,0.54,0.52
Kepler-186 d,13.342996,2.54,1.4,5.09,172,3755,-1.26,0.54,0.52
Kepler-186 e,22.407704,2.15,1.27,5.77,172,3755,-1.26,0.54,0.52
Kepler-186 f,129.9441,1.71,1.17,5.87,172,3755,-1.26,0.54,0.52
Kepler-187 b,4.938864,2.57,1.41,5.04,867,6105,0.363,1.11,1.29
Kepler-187 c,10.640263,7.61,2.67,2.2,867,6105,0.363,1.11,1.29
Kepler-188 b,2.061897,3.46,1.68,4.01,896,6021,0.016,0.98,1.14
Kepler-188 c,5.996553,10.3,3.19,1.74,896,6021,0.016,0.98,1.14
Kepler-189 b,10.399931,1.92,1.21,5.96,618,5235,-0.451,0.83,0.75
Kepler-189 c,20.134866,22.7,2.38,9.25,618,5235,-0.451,0.83,0.75
Kepler-19 b,9.28716,8.4,2.209,10.4,2119,5544,-0.183,0.94,0.86
Kepler-19 c,28.731,13.1,3.68,1.44,2119,5544,-0.183,0.94,0.86
Kepler-19 d,62.95,22.5,5.06,0.954,2119,5544,-0.183,0.94,0.86
Kepler-190 b,2.019999,3.05,1.56,4.41,455,5106,-0.451,0.86,0.8
Kepler-190 c,3.763024,2.73,1.46,4.82,455,5106,-0.451,0.86,0.8
Kepler-191 b,9.939632,2.36,1.34,5.39,626,5282,-0.441,0.84,0.79
Kepler-191 c,17.738506,4.12,1.86,3.52,626,5282,-0.441,0.84,0.79
Kepler-191 d,5.94504102,5.82,2.28,2.7,626,5282,-0.441,0.84,0.79
Kepler-192 b,9.926746,7.95,2.74,2.12,616,5479,-0.109,0.94,1.01
Kepler-192 c,21.2234,8.2,2.79,2.07,616,5479,-0.109,0.94,1.01
Kepler-192 d,6.47027579,1.04,1.02,5.39,616,5479,-0.109,0.94,1.01
Kepler-193 b,11.38848,6.3,2.39,2.54,1196,6335,0.066,1.14,1.15
Kepler-193 c,50.697494,8,2.75,2.11,1196,6335,0.066,1.14,1.15
Kepler-194 b,2.092281,2.89,1.51,4.61,1218,6089,0.022,1.09,1.02
Kepler-194 c,17.308032,7.22,2.59,2.28,1218,6089,0.022,1.09,1.02
Kepler-194 d,52.814973,6.35,2.4,2.52,1218,6089,0.022,1.09,1.02
Kepler-195 b,8.307872,4.78,2.03,3.14,649,5329,-0.367,0.83,0.78
Kepler-195 c,34.096863,3.02,1.55,4.46,649,5329,-0.367,0.83,0.78
Kepler-196 b,20.739886,4.27,1.9,3.42,452,5128,-0.409,0.85,0.78
Kepler-196 c,47.427737,5.65,2.24,2.76,452,5128,-0.409,0.85,0.78
Kepler-197 b,5.599308,1.04,1.02,5.39,341,6004,0.199,1.01,1.12
Kepler-197 c,10.349695,5.3,1.23,15.7,341,6004,0.199,1.01,1.12
Kepler-197 d,15.677563,1.98,1.22,5.99,341,6004,0.199,1.01,1.12
Kepler-197 e,25.209715,0.693,0.91,5.05,341,6004,0.199,1.01,1.12
Kepler-198 b,17.790037,8.35,2.82,2.05,512,5574,-0.141,0.97,0.94
Kepler-198 c,49.567416,6.66,2.47,2.43,512,5574,-0.141,0.97,0.94
Kepler-198 d,1.31184443,2.96,1.53,4.54,512,5574,-0.141,0.97,0.94
Kepler-199 b,23.637604,9.85,3.11,1.8,493,5644,-0.109,0.96,0.97
Kepler-199 c,67.093408,10.6,3.25,1.7,493,5644,-0.109,0.96,0.97
Kepler-20 b,3.69611525,9.7,1.868,8.2,290,5495,-0.189,0.95,0.96
Kepler-20 c,10.85409089,12.75,3.047,2.5,290,5495,-0.189,0.95,0.96
Kepler-20 d,77.61130017,10.07,2.744,2.7,290,5495,-0.189,0.95,0.96
Kepler-20 e,6.09852281,3.08,0.865,,290,5495,-0.189,0.95,0.96
Kepler-20 f,19.57758478,14.3,1.003,,290,5495,-0.189,0.95,0.96
Kepler-20 g,34.94,19.96,4.71,1.05,290,5495,-0.189,0.95,0.96
Kepler-200 b,8.594805,5.18,2.13,2.95,658,5678,-0.045,0.98,0.94
Kepler-200 c,10.222157,3.15,1.59,4.31,658,5678,-0.045,0.98,0.94
Kepler-201 b,25.672083,6.62,2.46,2.44,613,6065,0.319,1.18,1.23
Kepler-201 c,151.884058,8.5,2.85,2.02,613,6065,0.319,1.18,1.23
Kepler-202 b,4.069427,3.29,1.63,4.17,302,4668,-0.708,0.78,0.67
Kepler-202 c,16.282493,4.08,1.85,3.54,302,4668,-0.708,0.78,0.67
Kepler-203 b,3.162697,7.13,2.57,2.31,697,5821,0.01,1,1.11
Kepler-203 c,5.370647,749.9,2.47,273,697,5821,0.01,1,1.11
Kepler-203 d,11.32972,33.9,1.44,62.4,697,5821,0.01,1,1.11
Kepler-204 b,14.400974,6.94,2.53,2.35,769,5812,0.014,1.03,1.24
Kepler-204 c,25.660593,3.86,1.79,3.7,769,5812,0.014,1.03,1.24
Kepler-205 b,2.75564,2.89,1.51,4.61,150,4321,-0.989,0.6,0.55
Kepler-205 c,20.306546,3.33,1.64,4.15,150,4321,-0.989,0.6,0.55
Kepler-206 b,7.781987,1.87,1.2,5.95,617,5764,0.053,1.05,1.19
Kepler-206 c,13.137471,3.78,1.77,3.75,617,5764,0.053,1.05,1.19
Kepler-206 d,23.44281,1.81,1.19,5.9,617,5764,0.053,1.05,1.19
Kepler-207 b,1.611865,3.09,1.57,4.39,760,5920,0.511,1.2,1.59
Kepler-207 c,3.071571,2.86,1.5,4.66,760,5920,0.511,1.2,1.59
Kepler-207 d,5.868075,11,3.31,1.67,760,5920,0.511,1.2,1.59
Kepler-208 b,4.22864,3.29,1.63,4.17,856,6092,0.252,1.16,1.31
Kepler-208 c,7.466623,2.51,1.39,5.14,856,6092,0.252,1.16,1.31
Kepler-208 d,11.131786,1.87,1.2,5.95,856,6092,0.252,1.16,1.31
Kepler-208 e,16.259458,2.79,1.48,4.73,856,6092,0.252,1.16,1.31
Kepler-209 b,16.087845,5.73,2.26,2.73,584,5513,-0.16,0.95,0.94
Kepler-209 c,41.749882,9.8,3.1,1.81,584,5513,-0.16,0.95,0.94
Kepler-21 b,2.78578,5.08,1.639,6.4,113,6305,0.715,1.41,1.9
Kepler-210 b,2.453234,8.96,2.94,1.94,242,4559,-0.758,0.77,0.65
Kepler-210 c,7.972513,12.8,3.62,1.48,242,4559,-0.758,0.77,0.65
Kepler-211 b,4.138575,2.13,1.26,5.85,322,5123,-0.408,0.9,0.82
Kepler-211 c,6.04045,18.3,1.29,46.8,322,5123,-0.408,0.9,0.82
Kepler-212 b,16.257582,1.32,1.09,5.6,597,5852,0.367,1.09,1.46
Kepler-212 c,31.805174,7.95,2.74,2.12,597,5852,0.367,1.09,1.46
Kepler-213 b,2.46236,3.26,1.62,4.21,578,5696,0.055,1.07,1.2
Kepler-213 c,4.822962,6.08,2.34,2.61,578,5696,0.055,1.07,1.2
Kepler-214 b,15.660544,7.32,2.61,2.26,804,6169,0.5,1.11,1.35
Kepler-214 c,28.7798,5.18,2.13,2.95,804,6169,0.5,1.11,1.35
Kepler-215 b,9.360672,3.26,1.62,4.21,467,5739,-0.159,0.94,1.03
Kepler-215 c,14.667108,3.78,1.77,3.75,467,5739,-0.159,0.94,1.03
Kepler-215 d,30.864423,23.6,2.39,9.5,467,5739,-0.159,0.94,1.03
Kepler-215 e,68.16101,3.71,1.75,3.8,467,5739,-0.159,0.94,1.03
Kepler-216 b,7.693641,6.12,2.35,2.59,913,6091,0.464,1.11,1.26
Kepler-216 c,17.406669,9.48,3.04,1.85,913,6091,0.464,1.11,1.26
Kepler-217 b,5.374943,5.6,2.23,2.77,1066,6171,0.73,1.37,1.8
Kepler-217 c,8.586004,4.08,1.85,3.54,1066,6171,0.73,1.37,1.8
Kepler-217 d,3.88689525,2.3,1.32,5.5,1066,6171,0.73,1.37,1.8
Kepler-218 b,3.619337,2.79,1.48,4.73,636,5502,-0.027,1.01,1.06
Kepler-218 c,44.699576,10,3.14,1.77,636,5502,-0.027,1.01,1.06
Kepler-218 d,124.5244647,7.56,2.66,2.21,636,5502,-0.027,1.01,1.06
Kepler-219 b,4.585512,9.01,2.95,1.93,946,5786,0.196,1.16,1.49
Kepler-219 c,22.714613,12.5,3.58,1.5,946,5786,0.196,1.16,1.49
Kepler-219 d,47.903645,19.1,2.81,4.73,946,5786,0.196,1.16,1.49
Kepler-22 b,289.8623,36,2.38,14.7,190,5518,-0.102,0.97,0.98
Kepler-220 b,4.159807,0.457,0.81,4.73,154,4632,-0.751,0.65,0.67
Kepler-220 c,9.034199,3.09,1.57,4.39,154,4632,-0.751,0.65,0.67
Kepler-220 d,28.122397,0.904,0.98,5.28,154,4632,-0.751,0.65,0.67
Kepler-220 e,45.902733,2.33,1.33,5.44,154,4632,-0.751,0.65,0.67
Kepler-221 b,2.795906,3.57,1.71,3.92,414,5243,-0.407,0.87,0.82
Kepler-221 c,5.690586,15.1,2.93,3.3,414,5243,-0.407,0.87,0.82
Kepler-221 d,10.04156,7.9,2.73,2.13,414,5243,-0.407,0.87,0.82
Kepler-221 e,18.369917,7.41,2.63,2.24,414,5243,-0.407,0.87,0.82
Kepler-222 b,3.936981,10.1,3.16,1.76,781,5433,-0.338,0.88,0.87
Kepler-222 c,10.08881,19.4,4.64,1.07,781,5433,-0.338,0.88,0.87
Kepler-222 d,28.081912,13.2,3.69,1.44,781,5433,-0.338,0.88,0.87
Kepler-223 b,7.38449,7.4,2.99,1.54,1135,5234.28,0.323,1.12,1.72
Kepler-223 c,9.84564,5.1,3.44,0.71,1135,5234.28,0.323,1.12,1.72
Kepler-223 d,14.78869,8,5.24,0.31,1135,5234.28,0.323,1.12,1.72
Kepler-223 e,19.72567,4.8,4.6,0.28,1135,5234.28,0.323,1.12,1.72
Kepler-224 b,3.132924,2.51,1.39,5.14,783,5018,-0.533,0.78,0.68
Kepler-224 c,5.925003,9.91,3.12,1.79,783,5018,-0.533,0.78,0.68
Kepler-224 d,11.349393,5.9,2.3,2.66,783,5018,-0.533,0.78,0.68
Kepler-224 e,18.643577,4.54,1.97,3.26,783,5018,-0.533,0.78,0.68
Kepler-225 b,6.738975,1.87,1.2,5.95,498,3682,-0.835,0.66,0.48
Kepler-225 c,18.794234,4.04,1.84,3.56,498,3682,-0.835,0.66,0.48
Kepler-226 b,3.940997,24,1.55,35.4,966,5571,-0.25,0.89,0.8
Kepler-226 c,5.349555,45.2,2.27,21.2,966,5571,-0.25,0.89,0.8
Kepler-226 d,8.109044,1.98,1.22,5.99,966,5571,-0.25,0.89,0.8
Kepler-227 b,9.488015,9.85,3.11,1.8,1095,5854,-0.145,0.96,1.09
Kepler-227 c,54.418694,9.48,3.04,1.85,1095,5854,-0.145,0.96,1.09
Kepler-228 b,2.566546,2.96,1.53,4.54,1307,6043,0.077,0.95,1.01
Kepler-228 c,4.134444,7.75,2.7,2.16,1307,6043,0.077,0.95,1.01
Kepler-228 d,11.094286,15.4,4.04,1.28,1307,6043,0.077,0.95,1.01
Kepler-229 b,6.252972,5.48,2.2,2.83,877,5120,-0.55,0.8,0.73
Kepler-229 c,16.068638,21.5,4.92,0.992,877,5120,-0.55,0.8,0.73
Kepler-229 d,41.194912,14.2,3.85,1.37,877,5120,-0.55,0.8,0.73
Kepler-23 b,7.1073,254.3,1.9,,800,5828,0.376,1.1,1.55
Kepler-23 c,10.7421,858.1,3.2,,800,5828,0.376,1.1,1.55
Kepler-23 d,15.274299,17.6,2.2,9.08,800,5828,0.376,1.1,1.55
Kepler-230 b,32.625555,16.8,4.26,1.19,775,5588,-0.38,0.84,0.82
Kepler-230 c,91.773242,4.82,2.04,3.12,775,5588,-0.38,0.84,0.82
Kepler-231 b,10.065275,35.4,1.73,37.6,325,3767,-1.054,0.59,0.49
Kepler-231 c,19.271566,24.1,1.93,18.4,325,3767,-1.054,0.59,0.49
Kepler-232 b,4.431222,9.69,3.08,1.82,1155,5847,0.051,0.97,0.97
Kepler-232 c,11.379349,14,3.83,1.37,1155,5847,0.051,0.97,0.97
Kepler-233 b,8.472382,6.48,2.43,2.48,825,5360,-0.334,0.84,0.76
Kepler-233 c,60.418955,7.8,2.71,2.15,825,5360,-0.334,0.84,0.76
Kepler-234 b,2.711506,13.2,3.7,1.43,1651,6224,0.194,1.11,1.11
Kepler-234 c,7.21205,12.1,3.51,1.54,1651,6224,0.194,1.11,1.11
